,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
FORt2pp,-5.280206368901467,0.0,-5.280206368901467,-0.0,,0.0
GLNS,-17.847014319726842,0.8271014678754464,-18.845401420746658,-42.77721446420757,-7.190802118209345e-12,2.105641214566603
ACGS,-27.832736372825867,3.384861906453407,-26.257025525908773,-42.602532062668736,-7.226541094458647e-12,0.2560455506503062
SUCOAS,-1.669855608202678,1.3334281242437631,-2.139147016144271,-16.420936480020412,-2.832352310166728e-11,-5.341887699815953
PRAIS,11.249864333663378,48207.29953817926,-28.448205488097265,-57.81315917786342,-5.04366742168982e-12,0.38676388854892707
HISTP,-23.00616131377801,2.1802104300092178,-18.85559311955288,-21.788176780389932,-1.7719344902778717e-11,0.08200777362980984
LDH_D,17.681782395873885,2.0731456914217974,17.68178239587389,-0.0,,0.0
KAS15,20.667801865213985,3.3112817767183604,11.250111363669035,-10.300632614799488,-8.920467139797244e-11,0.3080593476680605
T2DECAI,-1.3387607395998202e-06,0.0,-1.3387607395998202e-06,-9.667384516200439,-1.1471161125198278e-10,0.13021454296676122
3OAS161,12.114701851345757,3.198489611869459,5.318283441750378,-11.545370298448137,-6.206862333899047e-11,0.13021454296676122
DHQS,-151.0065016876821,6.264636668205325,-166.77738207734015,-166.90522899734685,-1.5930716971957967e-12,0.3289417341554841
EAR161x,-53.3083596022022,1.4001991248858519,-49.17346031119761,-15.695997693532089,-3.0814654357058954e-11,0.13021454296676133
EAR161y,-53.62138053824814,1.417822942288588,-49.561149608849284,-0.0,,0.0
PGCD,27.6380814385895,0.5640702980313602,27.517519040228276,-18.065837659889517,-2.39343172175175e-11,1.533553503771563
MALtex,0.1931851673308529,0.0,0.1931851673308529,0.0,,0.0
3OAS141,12.12316918670646,3.198489611869459,5.3267507771110765,-10.957595673844326,-7.248074775698414e-11,0.13021454296676122
3OAR121,-13.036748836689211,1.0110966471913134,-10.242788337671236,-10.552822448721155,-8.194519364678619e-11,0.13021454296676122
ADSL1r,17.020170977781344,1.376970906760912,17.380808246462177,-9.113424821661429,-1.5297619869471566e-10,0.25880603525107276
AICART,15.17040675307394,3.7494189767772603,-9.001972793722661,-7.452995397787552,-0.03384387242522223,0.4687716621787369
D_LACt2pp,-5.282731506024106,0.0,-5.282731506024106,-0.0,,0.0
RIBtex,-4.211885732274823e-05,0.0,-4.211885732274823e-05,-0.0,,0.0
FRUpts2pp,-43.16564627555245,0.7242396459003879,-43.44555191523774,-0.0,,0.0
FORtex,0.0965386480054277,0.0,0.0965386480054277,-14.642377487412936,-3.532619680011699e-11,-0.001158208967010973
PFK,-21.71169198484767,0.6745708486005005,-21.111912592972132,-26.57817925240201,-1.328151956975377e-11,8.09920196747808
PGM,-4.268543481886387,0.36085049213992004,-4.387589412815529,-7.452995397787539,-0.037145133481562,-15.241052996998945
CYTBO3_4pp,-79.20653583266511,12.807069168615147,-79.20653584384478,-20.203113297102643,-1.992301337315955e-11,22.67530420038451
EAR141x,-53.30908206982253,1.4001991248858514,-49.17418277881794,-12.106253631032882,-5.458802729510226e-11,0.13021454296676122
EAR141y,-53.6221030058687,1.417822942288588,-49.56187207646985,-0.0,,0.0
