,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
ARGSL,-8.66875353522916,4.887377162098045,-5.735409981862295,-18.22201281801077,-3.9182300200883265e-11,0.12704796886782896
CBPS,-22.55555221892623,2.6451517260838604,-19.0427247130561,-88.81554569624488,-5.725811712715005e-12,0.269130353995329
GLU5K,29.490267285826825,2.301329657863792,31.521915508003715,-6.14054454040827,-0.006868123734139957,0.09494708700058803
IPPS,-28.792421207804004,1.3471437168918416,-28.214528529757978,-40.04809302046643,-1.3961027344554615e-11,0.19351114452720783
ACOATA,8.549271846991244,1.4915716358035431,6.299037528615378,-0.0,,0.0
ACtex,0.0965784367579374,0.0,0.0965784367579374,0.0,,0.0
ACALDtex,-1.2610026914217087e-05,0.0,-1.2610026914217087e-05,-0.0,,0.0
PSP_L,-10.483161829173165,0.2767919181055284,-10.476831958840677,-15.568269371048384,-5.0213577860986e-11,0.760938267856911
ADSK,-19.14058578613192,5.948700718733848,-23.627181036683456,-51.06174838886639,-1.0537935374217181e-11,0.1055935480418835
SUCCt2_2pp,-10.53624563349993,0.0,-10.53624563349993,-33.735622310689706,-1.7154136393811174e-11,10.0
HSDy,-16.73427555195978,1.6964123937929358,-18.110546361747677,-17.53696653888851,-4.153749710913639e-11,0.29976142549087054
CYSTL,0.7145040846975489,2.713645647767074,-2.743751085180474,-37.153693136852716,-1.526384588813542e-11,0.06601089327439945
SHSL1,-67.24290961703976,5.574564822040363,-65.35548928208772,-82.61053410686762,-6.190421294441722e-12,0.06601089327439945
SULabcpp,-15.892620863101072,0.3042778552991028,-15.751485334292889,-0.0,,0.0
GLUtex,0.0956230169288687,0.0,0.0956230169288687,0.0,,0.0
AKGt2rpp,2.9186076582930696,0.0,2.9186076582930696,-0.0,,0.0
XYLt2pp,-13.48641958512627,0.0,-13.48641958512627,-0.0,,0.0
GLYCtex,-2.5285233164140664e-05,0.0,-2.5285233164140664e-05,-0.0,,0.0
Htex,-0.1558340809305249,0.0,-0.1558340809305249,-6.140544540312882,-0.13939419243023085,16.054468441454304
PYRt2rpp,-5.282781047833595,0.0,-5.282781047833595,-0.0,,0.0
THD2pp,-13.170270938291113,0.33576292404529984,-13.0838651110334,-6.140544540241958,-0.024550859946595862,-3.8100089758207507
TKT2,-10.590295310922627,1.921333284329632,-9.977908920308682,-6.140544540205196,-0.02263382036117351,-0.24787021844839896
ATPS4rpp,-21.63803342067684,0.3042778552991028,-21.7791689497375,-6.140544540400323,-0.04112630832675214,47.243776197099436
GK1,-0.0903963362385293,1.1969312230116889,-0.13952033943290587,-25.38730173064407,-2.4595285812346766e-11,0.10418344066307313
GLCNtex,0.0964576683234099,0.0,0.0964576683234099,0.0,,0.0
GLNtex,-0.0005718147948527,0.0,-0.0005718147948527,-0.0,,0.0
O2tex,0.0,0.0,-0.0,-23.7509863788202,-2.6877578224804012e-11,16.479753200526165
D_LACtex,0.0964885505821655,0.0,0.0964885505821655,0.0,,0.0
GLCtex_copy1,-4.866104734446708e-05,0.0,-4.866104734446708e-05,-0.0,,0.0
FUMt2_2pp,-10.563500045881623,0.0,-10.563500045881623,-0.0,,0.0
PItex,0.2013162532615382,0.0,0.2013162532615382,-13.030252693100945,-6.869632961169657e-11,0.41385470393762447
CYTBDpp,-133.13970333001333,12.807069168615158,-133.13970339419885,-0.0,,0.0
CYTBD2pp,-348.62642533534904,10.233829555523304,-352.27533308106104,-0.0,,0.0
ACt2rpp,-5.279041529494435,0.0,-5.279041529494435,0.0,,0.0
METS,0.1734286555275674,5.078043750050318,-6.972332692600009,-21.886878228070987,-3.00628717630948e-11,0.06601089327439945
FRUtex,-3.9444440119496e-05,0.0,-3.9444440119496e-05,-0.0,,0.0
FUMtex,0.1929947932815139,0.0,0.1929947932815139,0.0,,0.0
PRASCSi,-83.4229913052074,5.2107880976856435,-64.40853764262823,-79.10472823804899,-6.487723675459693e-12,0.19190947214962437
MTHFC,-5.150906649697693,0.9155240220012852,-4.670526389475938,-6.140544540337601,-0.01501685960081877,0.42451061437349136
MTHFD,3.790336213144419,1.1400859908807528,1.4027724670050716,-6.140544540332773,-0.02542575507466672,0.42451061437349136
XYLtex,-3.2608912988507655e-05,0.0,-3.2608912988507655e-05,-0.0,,0.0
FORtppi,-8.203085505435638,0.0,-8.203085505435638,-17.64858354479315,-4.113188356432223e-11,0.0005746949962985989
PYRtex,0.0964785299923676,0.0,0.0964785299923676,0.0,,0.0
SO4tex,0.1929708448022602,0.0,0.1929708448022602,-11.563189294921028,-8.728350459541721e-11,0.10745679684154219
SUCCtex,0.1937278930494415,0.0,0.1937278930494415,-15.84600867074675,-4.8768838821604114e-11,10.0
GRXR,-23.35816464169747,100000.00014089956,-45.68530529901224,-0.0,,0.0
RNDR1b,-13.757971239580954,100000.00018692225,2.7373454269206228,0.0,,0.0
RNDR2b,-9.600193314748893,100000.00016706038,12.740440351488584,0.0,,0.0
MALt2_2pp,-10.556691653860014,0.0,-10.556691653860014,-0.0,,0.0
NH4tex,-0.0979154621233817,0.0,-0.0979154621233817,-23.848901840943583,-2.6728980440737004e-11,4.63462522054241
RIBabcpp,-32.301085322020924,0.3042778552991028,-32.159949793212725,-0.0,,0.0
GLYCAt2rpp,-5.283161514993793,0.0,-5.283161514993793,-0.0,,0.0
GLYCAtex,0.0964780030002998,0.0,0.0964780030002998,0.0,,0.0
GLNabcpp,-32.453816793604915,0.3042778552991028,-32.312681264796716,-0.0,,0.0
CO2tex,0.0,0.0,-0.0,-23.7509863788202,-2.687751675586798e-11,-22.393903951746097
GLUt2rpp,-5.534822346846056,0.0,-5.534822346846056,0.0,,0.0
ACGK,25.715717685648983,3.080175450758009,25.923010169339868,-10.034351019699491,-1.2157665145215824e-10,0.12704796886782896
GNK,-14.418661193906592,3.206739218403203,-16.339511839439837,-0.0,,0.0
GLUDy,31.30429804519228,0.37462137509084287,31.362952419748588,-6.140544540357302,-0.007443223642285966,-3.6941853946263565
GLCNt2rpp,-5.285129317189046,0.0,-5.285129317189046,-0.0,,0.0
GLCptspp,-45.699799319943246,0.603560526334285,-46.009551307857336,-0.0,,0.0
HSTPT,9.726947287600938,2.931870753584051,9.72770390385717,-15.032121479249454,-5.3239822370631743e-11,0.040691670074242646
THDPS,26.480196009652367,5.19893876668656,23.12560872387386,-9.932156219243026,-1.2485073980010521e-10,0.15932924826754033
ATPM,-32.295134076671495,0.3042778552991028,-32.153998547744656,-78.76887668142935,-6.517731883402795e-12,6.86
