,drg0_prime_mean_kJ_mol,drg0_prime_std,adjusted_drg0_prime,driving_force_kJ_mol,driving_force_shadow_price,flux
THRS,-29.691230538026925,2.8092824173653956,-30.95118626277431,-30.63158177521385,-8.62547371402713e-12,0.3852115964342993
HSST,-29.196241305137136,5.452876154145601,-10.71720922744541,-30.783095674877586,-8.569431643062684e-12,0.10878333126847009
PPNDH,-61.78177160255919,11.317291926000584,-35.403225485982134,-50.180519103039714,-4.679098492744847e-12,0.13113584755575078
DTMPK,-2.326793088855694,2.931870753584062,-2.3267488247181927,-21.42517933270438,-1.4308686026167966e-11,0.018521040602076887
NDPK1,-2.1632799430633853,1.332575434711222,-2.3981397182152957,-11.521701838163889,-4.913423041709015e-11,0.5382080194679353
TRDR,-3.8606555887032,1.4734461038033018,-3.413504999772849,-14.498107537234008,-2.8377076967988985e-11,0.24930286128473195
DDPA,-74.23897251962109,2.3508607107719306,-75.63991536060755,-59.82805009598161,-3.817247409015739e-12,0.26897766234623655
MALS,-40.97608976438679,2.0817586174389335,-41.63804310817837,-0.0,,0.0
NADTRHD,-0.313020936045943,0.33576292404529984,-0.38768929754161346,-0.0,,0.0
G3PD2,20.036644655571468,0.8053510709883477,19.760972102954053,-25.134055678287854,-1.1307013286165859e-11,-0.09840798107565336
GMPS2,-1.6143098946486134e-07,67656.96475850974,-13.307545191735247,-59.667788335438296,-3.8288932632767405e-12,0.17169017379038326
P5CR,-9.474892918314794,6.029368087295345,-8.51504963881252,-15.323657058742642,-2.5400575611710002e-11,0.15646902966797013
AKGDH,-28.90329547062029,3.884974299684982,-37.173575077859,-37.747909532631304,-6.59926821244963e-12,5.114499376501586
ATPPRT,-38.55768860311099,5.077037769398501,-54.680891158722815,-75.88672740128813,-2.9215377907073274e-12,0.06705825669034474
HISTD,-23.371544504808615,2.2415883556743212,-28.187740544515073,-100.0995337165845,-2.15794190725186e-12,0.06705825669034474
DHDPS,-130.59541464377398,6.217347477050016,-117.57836017612492,-107.4383171748464,-1.9995571608965576e-12,0.2625682752541397
IGPDH,-42.02433251451435,1.947905958690577,-42.14808944659689,-49.2587000902655,-4.782238689862848e-12,0.06705825669034474
PRPPS,-3.834019867379797,2.024275520555874,-1.0459542697801005,-23.36140577853732,-1.2567439388779608e-11,0.659311105826184
PRATPP,-56.86468553301194,2.5552196465729087,-52.9777750105147,-60.58470790788401,-3.762919879229046e-12,0.06705825669034474
GLUN,-14.448119756944626,0.8598395736154263,-13.47227553176435,-0.0,,0.0
PRMICI,-9.77860710150586,1.3482617167971542,-10.314073938797144,-9.178240192345815,-1.1588566962533355e-10,0.06705825669034474
GLUPRT,-70.0879690388357,2.72337521655249,-69.92814324558034,-77.73087631908358,-2.8448436691252134e-12,0.316259190670678
SERAT,-6.19970017924708,2.9318707535840414,-5.549475831569223,-23.39468834190897,-1.254105315742017e-11,0.17401397476480113
CYSS,-50.852271424810255,5.237531617134726,-52.6518623380728,-53.0143631170678,-4.3880279069690995e-12,0.17401397476480113
BPNT,-7.080044146709059,3.1260416564365787,-3.0640859368829005,-17.292215634384313,-2.0319285735073853e-11,0.17401397476480113
PAPSR,-51.47528106964789,6.272417262701619,-49.75252065631861,-63.96811250801798,-3.537538715406277e-12,0.17401397476480113
ASPK,20.92345105459024,2.9318707535841035,8.518443545844956,-7.45299539813388,-0.03490043902920871,0.7565632029569092
