,optimised_conc_mM,shadow_price_lb,shadow_price_ub
orot_c,0.5543865715203083,-0.0,0.0
glc__D_p,0.0010000000000000002,-0.00034652133187675825,0.0
q8_c,0.2534912356314525,-0.0,0.0
orn_c,0.010781615535601797,-0.0,0.0
dcaACP_c,0.7518785858397259,-0.0,0.0
3hcddec5eACP_c,0.03787484320007699,-0.0,0.0
tddec2eACP_c,0.006311955237225557,-0.0,0.0
fgam_c,1.1936995593680815,-0.0,0.0
cit_c,7.546453813655046,-0.0,0.0
skm5p_c,0.09718831718091908,-0.0,0.0
oaa_c,0.0010000000000072113,-0.021638193603191008,0.0
23dhmp_c,0.01994855525047984,-0.0,0.0
fprica_c,0.0010000000000036063,-0.04698243410327232,0.0
glcn_e,0.0010000000000000002,-0.00030935902982228336,0.0
ac_p,0.0010000000000000002,-0.00040719332617115457,0.0
his__L_c,0.10938064691285397,-0.0,0.0
so4_c,0.008667034627321423,-0.0,0.0
6pgl_c,0.0010000000000000002,-0.0005195226944518608,0.0
2dda7p_c,0.07848853350934978,-0.0,0.0
sl2a6o_c,0.033627659729691055,-0.0,0.0
gtp_c,0.11829998157699426,-0.0,0.0
so4_p,0.10140054821422578,-0.0,0.0
succ_c,0.0010000000000016229,-0.10144285301126856,0.0
aps_c,0.0368909042034469,-0.0,0.0
thdp_c,0.4910152710186682,-0.0,0.0
cdp_c,0.20713647851299333,-0.0,0.0
glyc__R_e,0.0010000000000000002,-0.00034689055150079857,0.0
nadph_c,10.000000000000002,-0.0,0.0004197336295397921
acglu_c,2.9971052827236724,-0.0,0.0
3hddecACP_c,0.19535954143166376,-0.0,0.0
2obut_c,0.12322220495643323,-0.0,0.0
cddec5eACP_c,0.496286210241402,-0.0,0.0
glyc_c,0.0010000000000000002,-0.00045919122183654877,0.0
val__L_c,0.03788511872824603,-0.0,0.0
pro__L_c,0.010894368928280078,-0.0,0.0
cbasp_c,9.999999999992284,-0.0,0.2165532254784576
mqn8_c,0.0010000000000000002,-0.0002943670081625551,0.0
lac__D_p,0.0010000000000000002,-0.00031199941619593213,0.0
malACP_c,2.379717713730177,-0.0,0.0
3hdecACP_c,2.1587193003808167,-0.0,0.0
cdec3eACP_c,0.009177990171263176,-0.0,0.0
3hcmrs7eACP_c,0.1826020266534609,-0.0,0.0
glu__L_p,0.0010000000000000002,-0.0004872027330309048,0.0
3oddecACP_c,0.5517635887322614,-0.0,0.0
glyc__R_p,0.0010000000000000002,-0.0003595349039509739,0.0
3ooctdACP_c,0.0010000000000000002,-0.0004093188490175259,0.0
but2eACP_c,0.006131834405041246,-0.0,0.0
pyr_c,0.0076004304713040635,-0.0,0.0
dump_c,0.11675160010417106,-0.0,0.0
acon_C_c,0.008473881964449727,-0.0,0.0
grxox_c,0.0010000000000000002,-0.00030028848549497507,0.0
icit_c,0.0014730504007918978,-0.0,0.0
lac__D_c,0.0010000000000000002,-0.0003324500893033392,0.0
nadh_c,0.0010000000000000002,-0.00040221885900296677,0.0
amp_c,0.0020576783984395104,-0.0,0.0
3php_c,0.0010000000000018538,-0.09141076122090587,0.0
dtdp_c,0.08251438175759737,-0.0,0.0
dhf_c,0.3329049445425533,-0.0,0.0
for_c,10.000000000000002,-0.0,0.001099400607834501
pi_e,10.000000000000002,-0.0,0.0006060662003609672
3opalmACP_c,0.4765094971671053,-0.0,0.0
3hcvac11eACP_c,0.0010000000000000002,-0.00032613595799494967,0.0
coa_c,0.0010000000000016229,-0.10262824838953374,0.0
asn__L_c,0.0952937012163004,-0.0,0.0
udp_c,0.14061367274523479,-0.0,0.0
leu__L_c,0.0010000000000000002,-0.00037375548220698504,0.0
25aics_c,9.99999999996395,-0.0,0.046990051079834054
3omrsACP_c,0.5013480147538054,-0.0,0.0
acald_c,0.0010000000000000002,-0.0005061349793543562,0.0
3hmrsACP_c,0.18523535172606587,-0.0,0.0
pram_c,0.3189481611563819,-0.0,0.0
3c4mop_c,0.002063339303180909,-0.0,0.0
hcys__L_c,0.13557094231556296,-0.0,0.0
mal__L_e,0.0010000000000000002,-0.0004355997668909131,0.0
co2_c,0.0010000000000072113,-0.02354085890666584,0.0
pi_p,0.053562055141223565,-0.0,0.0
fum_e,0.0010000000000000002,-0.00044564847669191173,0.0
acald_e,0.0010000000000000002,-0.00029260449689386836,0.0
etoh_p,0.0010000000000000002,-0.0002887149341310483,0.0
gthox_c,0.0010000000000000002,-0.00023185589122634668,0.0
gar_c,9.960255528341174,-0.0,0.0
3haACP_c,0.18548127157825017,-0.0,0.0
3ooctACP_c,0.5188275480362787,-0.0,0.0
3ocmrs7eACP_c,0.4823278854532112,-0.0,0.0
acg5p_c,0.008252005638654353,-0.0,0.0
4pasp_c,2.579505483452697,-0.0,0.0
glu5p_c,0.0035412027202050226,-0.0,0.0
h2o_e,0.0010000000000000002,-0.0,0.0
23dhdp_c,1.06721605164523,-0.0,0.0
3mop_c,0.18285913496112308,-0.0,0.0
dgtp_c,0.03637450596826852,-0.0,0.0
rib__D_e,0.0010000000000000002,-0.0003435828788559347,0.0
dcamp_c,3.92345738425908,-0.0,0.0
myrsACP_c,0.5424556186786454,-0.0,0.0
ACP_c,0.05740915214632672,-0.0,0.0
palmACP_c,0.03599170078836204,-0.0,0.0
succoa_c,9.999999999983793,-0.0,0.10254491760987511
xyl__D_c,0.0010000000000000002,-0.00036420709644871676,0.0
for_e,0.0010000000000000002,-0.0008411147597127637,0.0
