"","react_id","direction","sample_id","mfa_sampling_ave","mfa_sampling_var","mfa_sampling_lb","mfa_sampling_ub"
"52","3OAS121","fwd","WT1","0.12937618300000001","1.1000000000000001E-6","0.12783767500000001","0.13163345200000001"
"53","3OAS141","fwd","WT1","0.12937618300000001","1.1000000000000001E-6","0.12783767500000001","0.13163345200000001"
"54","3OAS141","fwd","WT1","0.12937618300000001","1.1000000000000001E-6","0.12783767500000001","0.13163345200000001"
"55","3OAS141","fwd","WT2","0.13661147700000001","2.3700000000000002E-6","0.13473123000000001","0.140345735"
"56","3OAS141","fwd","WT2","0.13661147700000001","2.3700000000000002E-6","0.13473123000000001","0.140345735"
"57","3OAS161","fwd","WT1","0.12937618300000001","1.1000000000000001E-6","0.12783767500000001","0.13163345200000001"
"58","3OAS161","fwd","WT2","0.13661147700000001","2.3700000000000002E-6","0.13473123000000001","0.140345735"
"59","3OAS161","fwd","WT2","0.13661147700000001","2.3700000000000002E-6","0.13473123000000001","0.140345735"
"60","3OAS161","fwd","WT1","0.12937618300000001","1.1000000000000001E-6","0.12783767500000001","0.13163345200000001"
"61","3OAS181","fwd","WT2","4.6462082000000002E-2","2.7399999999999999E-7","4.5822603000000003E-2","4.7732116999999998E-2"
"62","3OAS181","fwd","WT1","4.4001330999999998E-2","1.2700000000000001E-7","4.3478078000000003E-2","4.4769035999999998E-2"
"63","3OAS181","fwd","WT2","4.6462082000000002E-2","2.7399999999999999E-7","4.5822603000000003E-2","4.7732116999999998E-2"
"64","3OAS181","fwd","WT1","4.4001330999999998E-2","1.2700000000000001E-7","4.3478078000000003E-2","4.4769035999999998E-2"
"65","ACGK","fwd","WT1","0.30868387000000003","5.9200000000000002E-5","0.29401348300000002","0.32376709199999998"
"66","ACGK","fwd","WT1","0.30868387000000003","5.9200000000000002E-5","0.29401348300000002","0.32376709199999998"
"67","ACGK","fwd","WT2","0.34752782799999998","5.7426761E-2","-9.5690838E-2","0.77663046199999997"
"68","ACGK","fwd","WT2","0.34752782799999998","5.7426761E-2","-9.5690838E-2","0.77663046199999997"
"69","ACGS","fwd","WT1","0.30868387000000003","5.9200000000000002E-5","0.29401348300000002","0.32376709199999998"
"70","ACGS","fwd","WT2","0.34752782799999998","5.7426761E-2","-9.5690838E-2","0.77663046199999997"
"71","ACGS","fwd","WT2","0.34752782799999998","5.7426761E-2","-9.5690838E-2","0.77663046199999997"
"72","ACGS","fwd","WT1","0.30868387000000003","5.9200000000000002E-5","0.29401348300000002","0.32376709199999998"
"73","ACODA","fwd","WT1","0.303932698","3.8600000000000003E-5","0.29258714600000002","0.31610632"
"74","ACODA","fwd","WT1","0.303932698","3.8600000000000003E-5","0.29258714600000002","0.31610632"
"75","ACODA","fwd","WT2","0.39553666500000001","1.8589330000000001E-2","0.205002713","0.70698838900000005"
"76","ACODA","fwd","WT2","0.39553666500000001","1.8589330000000001E-2","0.205002713","0.70698838900000005"
"77","ADK1","fwd","WT1","7.9721604829999997","10.846727599999999","3.067821549","14.83420909"
"78","ADK1","fwd","WT1","7.9721604829999997","10.846727599999999","3.067821549","14.83420909"
"79","ADK1","fwd","WT2","1.754460474","2.5191914049999999","-1.1871427560000001","4.9070966719999998"
