gene_name,bnum,uniprot_id,A1-1,A1-2,A1-3,C1,F1-1,F1-2,F1-3
ygjI,b3078,P42590,0,0,0,0,0,0,0
ygjJ,b3079,P42591,0,0,0,0,0,0,0
ygjK,b3080,P42592,0,0,0,0,0,0,0
ygjP,b3085,P42597,0,0,0,0,0,0,0
ygjQ,b3086,P42598,0,0,0,0,0,0,0
ygjR,b3087,P42599,5.20197E-05,5.07204E-05,5.75379E-05,5.02579E-05,4.75822E-05,4.78655E-05,3.84577E-05
ygjV,b3090,P42603,0,0,0,0,0,0,0
yhaB,b3120,P11865,0,0,0,0,0,0,0
yhaC,b3121,P11864,0,0,0,0,0,0,0
yhaH,b3103,P64590,0,0,0,0,0,0,0
yhaI,b3104,P64592,0,0,0,0,0,0,0
yhaJ,b3105,P67660,3.90084E-05,4.54442E-05,4.60408E-05,6.09318E-05,5.78692E-05,5.3778E-05,5.8466E-05
yhaK,b3106,P42624,0,0,0,0,0,0,0
yhaL,b3107,P42625,0,0,0,0,0,0,0
yhaM,b4470,P42626,0,0,0,0,0,0,0
yhaO,b3110,P42628,0,0,0,0,0,0,0
yhaV,b3130,P64594,0,0,0,0,0,0,0
yhbE,b3184,P0AA73,0,0,0,0,0,0,0
yhbO,b3153,P45470,0.000040065,3.91901E-05,3.47289E-05,4.03658E-05,3.92549E-05,3.74465E-05,3.7819E-05
yhbP,b3154,P67762,0,0,0,0,0,0,0
yhbQ,b3155,P45472,0,0,0,0,0,0,0
yhbS,b3156,P63417,5.66931E-05,5.53147E-05,5.25796E-05,5.02635E-05,5.10861E-05,4.93745E-05,5.92211E-05
yhbT,b3157,P64599,4.35132E-05,0,0,0,0,0,0
yhbU,b3158,P45527,0,0,0,0,0,0,0
yhbV,b3159,P45475,0,0,0,0,0,0,0
yhbW,b3160,P0ADV5,7.85474E-05,0,0.00012778,0.000100189,0.000131029,7.08337E-05,0.000150852
yhbX,b3173,P42640,0,0,0,0,0,0,0
yhbY,b3180,P0AGK4,0.000189977,0.000202287,0.000210973,0.000220056,0.000221911,0.000228323,0.000225314
yhcA,b3215,P28722,0,0,0,0,0,0,0
yhcB,b3233,P0ADW3,0.000165982,0.000156603,0.000157887,0.000171054,0.000175042,0.000159523,0.000173691
yhcC,b3211,P0ADW6,0,0,0,0,0,0,0
yhcD,b3216,P45420,0,0,0,0,0,0,0
yhcF,b3219,P45422,0,0,0,0,0,0,0
yhcG,b3220,P45423,0,0,0,0,0,0,0
yhcH,b3221,P45424,0,0,0,0,0,1.68083E-05,0
yhcN,b3238,P64614,0,0,0,0,0,0,0
yhcO,b3239,P64616,0,0,0,0,0,0,0
yhdE,b3248,P25536,2.45742E-05,2.42025E-05,2.65373E-05,3.19179E-05,3.1789E-05,3.27374E-05,2.8015E-05
yhdH,b3253,P26646,0.000150089,0.000145875,0.000145212,0.000160149,0.000155444,0.000152881,0.000147453
yhdJ,b3262,P28638,0,0,0,0,0,0,0
yhdN,b3293,P36677,0,0,0,0,0,0,0
yhdP,b4472,P46474,4.78868E-05,4.48047E-05,0,2.68426E-05,2.81651E-05,0,0
yhdT,b3257,P45566,0,0,0,0,0,0,0
yhdU,b3263,P64619,0,0,0,0,0,0,0
yhdV,b3267,P64622,0,0,0,0,0,0,0
yhdW,b3268,P45766,9.37825E-05,9.35375E-05,9.33833E-05,0.000103239,9.81808E-05,9.20414E-05,0.000100189
yhdX,b3269,P45767,0,0,0,0,0,0,0
yhdY,b3270,P45768,0,0,0,0,0,0,0
yhdZ,b3271,P45769,0,0,0,0,0,0,0
yheO,b3346,P64624,9.06352E-05,9.12602E-05,8.8309E-05,9.65595E-05,9.26794E-05,9.10421E-05,9.11672E-05
yheS,b3352,P63389,0.000114195,0.00011906,0.000118149,0.000125797,0.000123227,0.000126482,0.000120999
yheT,b3353,P45524,0,0,0,0,0,0,0
yheU,b3354,P67624,3.22241E-05,0,2.47007E-05,2.0653E-05,1.74457E-05,2.40869E-05,0
yheV,b4551,P0ADW8,0,0,0,0,0,0,0
yhfA,b3356,P0ADX1,0.000133758,0.000145611,0.000147112,0.000131113,0.000123533,0.000131992,0.000126077
yhfG,,P0ADX5,0,0,0,0,0,0,0
yhfK,b3358,P45537,0,0,0,0,0,0,0
yhfL,b3369,P64627,0,0,0,0,0,0,0
yhfS,b3376,P45545,0,0,0,0,0,0,0
yhfT,b3377,P45546,0,0,0,0,0,0,0
yhfU,b3378,P64631,0,0,0,0,0,0,0
yhfW,b3380,P45549,0,0,0,0,0,0,0
yhfX,b3381,P45550,0,0,0,0,0,0,0
yhfY,b3382,P45551,0,0,0,0,0,0,0
yhfZ,b3383,P45552,0,0,0,0,0,0,0
yhgA,b3411,P31667,0,0,0,0,0,0,0
yhgE,b3402,P45804,0,0,0,0,0,0,0
yhgF,b3407,P46837,0.00050597,0.000506286,0.000476855,0.000521734,0.000520712,0.000507931,0.000498707
yhgN,b3434,P67143,0,0,0,0,0,0,0
yhhA,b3448,P0ADX7,2.42774E-05,2.48834E-05,2.18079E-05,2.4079E-05,2.30336E-05,2.75501E-05,2.44524E-05
yhhH,b3483,P28911,0,0,0,0,0,0,0
yhhI,b3484,P28912,0,0,0,0,0,0,0
yhhJ,b3485,P0AGH1,0,0,2.47725E-05,0,0,0,3.23548E-05
yhhL,b3466,P37614,0,0,0,0,0,0,0
yhhM,b3467,P37615,1.78477E-05,1.1457E-05,1.54161E-05,1.95475E-05,1.80747E-05,1.86352E-05,1.54812E-05
yhhN,b3468,P0ADI9,0,0,0,0,0,0,0
yhhQ,b3471,P37619,0,0,0,0,0,0,0
yhhS,b3473,P37621,0,0,0,0,0,0,0
yhhT,b3474,P0AGM0,0,0,0,0,0,0,0
yhhW,b3439,P46852,4.62441E-05,5.08877E-05,4.52637E-05,4.90182E-05,4.4916E-05,4.53424E-05,4.89567E-05
yhhX,b3440,P46853,0.000176696,0.000167155,0.000165764,0.000187364,0.000187248,0.000172746,0.000177749
yhhY,b3441,P46854,0,0,0,0,0,0,0
yhhZ,b3442,P46855,0.000190174,0.000192836,0.000190185,0,0,0,0
yhiD,b3508,P0AFV2,0,0,0,0,0,0,0
yhiI,b3487,P37626,7.25079E-05,7.17092E-05,7.07028E-05,7.06192E-05,7.70601E-05,7.96345E-05,7.66114E-05
yhiJ,b3488,P37627,0,0,0,0,0,0,0
yhiK,b3489,,0,0,0,0,0,0,0
yhiL,b3490,P37629,0,0,0,0,0,0,0
yhiM,b3491,P37630,0,0,0,0,0,0,0
yhiN,b3492,P37631,2.81154E-05,2.13726E-05,2.72755E-05,3.02295E-05,3.67666E-05,3.10143E-05,2.81994E-05
yhiS_1,b3504,,0,0,0,0,0,0,0
yhjA,b3518,P37197,0,0,0,0,0,0,0
yhjB,b3520,P37640,0,0,0,0,0,0,0
yhjC,b3521,P37641,0,0,0,0,0,0,0
yhjD,b3522,P37642,3.62662E-05,3.28069E-05,6.01541E-05,4.47515E-05,4.16355E-05,4.30685E-05,3.64187E-05
yhjE,b3523,P37643,0.000781243,0.000762172,0.000733288,0.000880937,0.000911619,0.000834797,0.000779413
yhjG,b3524,P37645,3.74547E-05,3.06619E-05,2.94927E-05,4.36314E-05,3.85705E-05,1.77138E-05,3.5523E-05
yhjJ,b3527,P37648,6.24311E-05,6.04315E-05,5.92335E-05,5.68246E-05,6.31196E-05,6.19296E-05,6.04185E-05
yhjR,b3535,P0ADJ3,0,0,0,0,0,0,0
yhjV,b3539,P37660,0,0,0,0,0,0,0
yhjX,b3547,P37662,0,0,0,0,0,0,0
yhjY,b3548,P37663,0,0,0,0,0,0,0
yiaA,b3562,P0ADJ8,0,0,0,0,0,0,0
yiaB,b3563,P11286,0,0,0,0,0,0,0
yiaC,b3550,P37664,0,0,0,0,0,0,0
yiaD,b3552,P37665,3.70612E-05,3.48198E-05,3.15565E-05,3.32584E-05,3.62359E-05,3.671E-05,3.35889E-05
yiaF,b3554,P0ADK0,0.000207405,0.000198215,0.000208296,0.000219949,0.000216342,0.000219285,0.00022097
yiaG,b3555,P0A9V5,0,0,0,0,0,0,0
yiaJ,b3574,P37671,4.37635E-05,4.0644E-05,4.52801E-05,4.77954E-05,4.62013E-05,4.55346E-05,5.31523E-05
yiaK,b3575,P37672,0,0,0,0,0,0,0
yiaL,b3576,P37673,0,0,0,0,0,0,0
yiaM,b3577,P37674,0,0,0,0,0,0,0
yiaN,b3578,P37675,0,0,0,0,0,0,0
yiaO,b3579,P37676,0,0,0,0,0,0,0
yiaT,b3584,P37681,0,0,0,0,0,0,0
yiaU,b3585,P37682,0,0,0,0,0,0,0
yiaV,b3586,P37683,0,0,0,0,0,0,0
yiaW,b3587,P0ADK4,0,0,0,0,0,0,0
yiaY,b3589,P37686,0,0,0,0,0,0,0
yibA,b3594,P0ADK6,0,0,0,0,0,0,0
yibF,b3592,P0ACA1,5.68069E-05,5.38325E-05,5.72353E-05,7.04994E-05,6.66976E-05,6.6116E-05,6.65144E-05
yibG,b3596,P32106,0,0,0,0,0,0,0
yibH,b3597,P0AFV0,0,0,0,0,0,0,0
yibI,b3598,P32108,0,0,0,0,0,0,0
yibJ,b3595,P32109,0,0,0,0,0,0,0
yibL,b3602,P0ADK8,0.000118317,0.00011777,0.000108875,0.000109931,0.000113715,0.000106958,9.99863E-05
yibN,b3611,P0AG27,0.000142309,0.00014014,0.000134965,0.000135741,0.000147693,0.000139166,0.000135563
yibQ,b3614,P37691,0,0,0,0,0,0,0
yibT,b4554,Q2M7R5,5.29111E-05,5.36223E-05,5.37355E-05,5.75414E-05,5.91525E-05,6.04477E-05,5.52162E-05
yibV,b4615,A5A625,0,0,0,0,0,0,0
yicC,b3644,P23839,0.000183427,0.000185925,0.000178185,0.000230169,0.00023979,0.000237883,0.000213347
yicG,b3646,P0AGM2,0,0,0,0,0,0,0
yicH,b3655,P31433,0.000046934,4.67819E-05,4.59686E-05,6.66575E-05,6.00473E-05,6.42951E-05,6.22835E-05
yicI,b3656,P31434,0,0,0,0,0,0,0
yicJ,b3657,P31435,0,0,0,0,0,0,0
yicL,b3660,P31437,0,0,0,0,0,0,0
yicN,b3663,P0ADL3,0,0,0,0,0,0,0
yicR,b3638,P25531,0,0,0,0,0,0,0
yicS,b4555,Q2M7X4,0,0,0,0,0,6.87278E-06,0
yidA,b3697,P0A8Y5,0.000132418,0.000132203,0.000126096,0.00012901,0.000126573,0.000128105,0.000126577
yidB,b3698,P09996,0,0,0,0,0,0,0
yidC,b3705,P25714,0.000470164,0.000479209,0.000486518,0.000486979,0.000493712,0.000506001,0.000459289
yidD,b4557,P0A8C8,0,0,0,0,0,0,0
yidE,b3685,P60872,0,0,1.7033E-05,2.01904E-05,2.01187E-05,2.0098E-05,1.89007E-05
yidF,b3674,P31443,0,0,0,0,0,0,0
yidG,b3675,P0ADL6,0,0,0,0,0,0,0
yidH,b3676,P0ADM0,0,0,0,0,0,0,0
yidI,b3677,P31446,0,0,0,0,0,0,0
yidJ,b3678,P31447,0,0,0,0,0,0,0
yidK,b3679,P31448,0,0,0,0,0,0,0
yidL,b3680,P31449,0,0,0,0,0,0,0
yidP,b3684,P31453,0,0,0,0,0,0,0
yidQ,b3688,P0ADM4,3.95832E-05,4.03157E-05,3.19687E-05,3.85682E-05,3.75371E-05,3.83026E-05,3.64553E-05
yidR,b3689,P31455,5.29206E-05,5.11775E-05,4.8682E-05,4.61614E-05,4.46764E-05,4.71584E-05,4.35624E-05
yidX,b3696,P0ADM6,0,0,0,0,0,0,0
yidZ,b3711,P31463,0,0,0,0,0,0,0
yieE,b3712,P0ADM8,0,0,0,7.22627E-06,0,0,0
yieF,b3713,P0AGE6,0.000106814,9.9956E-05,0.00010018,0.00013307,0.000121296,0.000112174,0.000129068
yieH,b3715,P31467,0,0,0,0,0,0,0
yieK,b3718,P31470,0,0,0,0,0,0,0
yieL,b3719,P31471,0,0,0,0,0,0,0
yieP,b3755,P31475,7.55117E-05,6.83755E-05,6.93997E-05,6.17163E-05,7.18768E-05,6.71204E-05,6.97235E-05
yifB,b3765,P22787,0,0,0,0,0,0,0
yifE,,P0ADN2,0.000759384,0.000775643,0.000754297,0.000696352,0.000693921,0.000745917,0.000725504
yifK,b3795,P27837,7.09217E-05,5.15715E-05,6.37304E-05,4.9641E-05,6.38323E-05,7.81087E-05,6.1811E-05
yifL,b4558,P0ADN6,0.000131981,0.000137356,0.00013081,0.000107358,0.000102161,0.000122115,9.41852E-05
yifN,b3777,P56259,0,0,0,0,0,0,0
yifO,b3776,,0,0,0,0,0,0,0
yigA,b3810,P23305,4.73273E-05,4.84707E-05,5.00278E-05,5.70985E-05,5.56434E-05,5.32621E-05,6.08795E-05
yigB,b3812,P0ADP0,5.70383E-05,5.15241E-05,5.48049E-05,5.5543E-05,5.65475E-05,5.71805E-05,4.93715E-05
yigE,b4482,P27840,0,0,0,0,0,0,0
yigF,b3817,P27842,0,0,0,0,0,0,0
yigG,b3818,P27843,0,0,0,0,0,0,0
yigI,b3820,P0ADP2,7.0436E-05,6.63795E-05,6.02295E-05,6.69716E-05,6.77747E-05,7.00381E-05,6.52673E-05
yigL,b3826,P27848,6.09052E-05,5.32683E-05,5.20369E-05,7.59845E-05,6.99998E-05,6.38503E-05,6.48534E-05
yigM,b3827,P0ADP5,0,0,0,0,0,0,0
yigZ,b3848,P27862,0,0,0,0,0,0,0
yihA,b3865,P0A6P7,0.000150464,0.000151459,0.000153268,0.000150286,0.000156028,0.000144232,0.000148988
yihD,b3858,P0ADP9,0.000112359,0.000113731,0.000100478,0.000115406,0.000127476,0.00012307,0.00012171
yihF,b3861,P32128,0,0,0,0,0,0,0
yihG,b3862,P32129,0,0,0,0,0,0,0
yihI,b3866,P0A8H6,0.000144942,0.000146364,0.000127716,0.000240744,0.00024005,0.000237565,0.000233259
yihL,b3872,P0ACM9,0,0,0,0,0,0,0
yihM,b3873,P32134,0,0,0,0,0,0,0
yihN,b3874,P32135,0,0,0,0,0,0,0
yihO,b3876,P32136,0,0,0,0,0,0,0
yihP,b3877,P32137,0,0,0,0,0,0,0
yihQ,b3878,P32138,0,0,0,0,0,0,0
yihR,b3879,P32139,0,0,0,0,0,0,0
yihS,b3880,P32140,0,0,0,0,0,0,0
yihT,b3881,P32141,0,0,0,0,0,0,0
yihU,b3882,P0A9V8,0,0,0,0,0,0,0
yihV,b3883,P32143,0,0,0,0,0,0,0
yihW,b3884,P32144,1.97034E-05,2.30735E-05,2.32105E-05,2.67699E-05,2.45313E-05,2.7583E-05,2.19835E-05
yihX,b3885,P0A8Y3,5.54764E-05,5.51655E-05,5.57917E-05,6.03695E-05,6.05731E-05,5.71015E-05,5.87688E-05
yihY,b3886,P0A8K8,0,0,0,0,0,0,0
yiiD,b3888,P0ADQ2,9.52452E-05,9.44298E-05,8.57039E-05,9.68806E-05,0.0001067,0.000101292,9.41124E-05
yiiE,b3889,P0ADQ5,0,0,0,0,0,0,0
yiiF,b3890,P0AFU6,0,0,0,0,0,0,0
yiiG,b3896,P32151,0,0,0,0,0,0,0
yiiM,b3910,P32157,6.5172E-05,6.45146E-05,5.87199E-05,6.36969E-05,6.68202E-05,6.67724E-05,7.20635E-05
yiiQ,b3920,P32160,2.90675E-05,2.69817E-05,2.85978E-05,3.0455E-05,3.04514E-05,2.8909E-05,2.52079E-05
yiiR,b3921,P0AF34,0,0,0,0,0,0,0
yiiS,b3922,P32162,7.05191E-05,7.05718E-05,6.31939E-05,6.56124E-05,7.39971E-05,7.00041E-05,6.35065E-05
yiiX,b3937,P32167,0,0,0,0,0,0,0
yijD,b3964,P0AF40,0,0,0,0,0,0,0
yijE,b3943,P0ABT8,0,0,0,0,0,0,0
yijF,b3944,P32668,0,0,0,0,0,0,0
yijO,b3954,P32677,0,0,0,0,0,0,0
yjaA,b4011,P09162,0,0,0,0,0,0,0
yjaB,b4012,P09163,0,0,0,0,0,0,0
yjaG,b3999,P32680,6.2531E-05,7.12364E-05,6.44972E-05,7.36772E-05,6.77967E-05,7.291E-05,6.15226E-05
yjaH,b4001,P32681,0,0,0,0,0,0,0
yjaZ,b3989,P27375,0,0,0,0,0,0,0
yjbB,b4020,P0AF43,2.20973E-05,2.29366E-05,2.37286E-05,3.06386E-05,3.58636E-05,1.90165E-05,0
yjbD,b4023,P32685,0.000033799,3.12924E-05,4.0263E-05,4.11912E-05,4.01627E-05,4.43322E-05,3.97905E-05
yjbE,b4026,P0AF45,0,0,0,0,0,0,0
yjbF,b4027,P32687,0,0,0,0,0,0,0
yjbG,b4028,P32688,0,0,0,0,0,0,0
yjbH,b4029,P32689,0,0,0,0,0,0,0
yjbI,b4038,P32690,0,0,0,0,0,0,0
yjbJ,b4045,P68206,2.58361E-05,2.69808E-05,2.27407E-05,2.69215E-05,2.67872E-05,2.62021E-05,2.2397E-05
yjbL,b4047,P32693,0,0,0,0,0,0,0
yjbM,b4048,P32694,0,0,0,0,0,0,0
yjbQ,b4056,P0AF48,1.39408E-05,1.36508E-05,1.48186E-05,1.33182E-05,1.44467E-05,1.34355E-05,1.21222E-05
yjbR,b4057,P0AF50,5.26566E-05,5.29705E-05,5.25196E-05,5.21157E-05,5.11318E-05,5.15533E-05,5.30977E-05
yjbS,b4621,P58036,0,0,0,0,0,0,0
yjbT,b4620,A5A628,0,0,0,0,0,0,0
yjcB,b4060,P32700,0,0,0,0,0,0,0
yjcE,b4065,P32703,0,0,0,0,0,0,0
yjcF,b4066,P32704,0,0,0,0,0,0,0
yjcH,b4068,P0AF54,8.01585E-06,0,0,0,0,0,0
yjcO,b4078,P0AF56,2.50474E-05,3.02049E-05,1.81257E-05,2.88566E-05,2.42196E-05,9.80831E-06,2.66714E-05
yjcS,b4083,P32717,0,0,0,0,0,0,0
yjcZ,b4110,P39267,0,0,0,0,0,0,0
yjdC,b4135,P0ACU7,8.47523E-05,8.72953E-05,8.85445E-05,0.000106786,9.89802E-05,9.3977E-05,9.35695E-05
yjdF,b4121,P39270,0,0,0,0,0,0,0
yjdI,b4126,P0AF59,0,0,0,0,0,0,0
yjdJ,b4127,P39274,0,0,0,0,0,0,0
yjdM,b4108,P0AFJ1,0.000111957,0.000107795,0.00011213,9.37535E-05,9.75203E-05,9.89881E-05,0.000114418
yjdN,b4107,P16681,2.07833E-05,2.22087E-05,2.05382E-05,2.5286E-05,0.00001981,2.04267E-05,2.15824E-05
yjdP,b4487,Q6BEX5,0,0,0,0,0,0,0
yjeF,b4167,P31806,8.7812E-05,8.29736E-05,8.89777E-05,9.33543E-05,8.18782E-05,9.17971E-05,8.98668E-05
yjeH,b4141,P39277,0,0,0,0,0,0,0
yjeI,b4144,P0AF70,0.000302214,0.000298092,0.000301423,0.000226594,0.000244744,0.000239264,0.000240448
yjeJ,b4145,P39279,0,0,0,0,0,0,0
yjeM,b4156,P39282,0,0,0,0,0,0,0
yjeN,b4157,P39283,0,0,0,0,0,0,0
yjeO,b4158,P39284,0,0,0,0,0,0,0
yjeT,b4176,P0AF73,0,0,0,0,0,0,0
yjeV,b4670,C1P621,0,0,0,0,0,0,0
yjfC,b4186,P33222,0,0,0,0,0,0,0
yjfF,b4231,P37772,0,0,0,0,0,0,0
yjfI,b4181,P0AF76,0,0,0,0,0,0,0
yjfJ,b4182,P0AF78,0,0,0,0,0,0,0
yjfK,b4183,P39293,0,0,0,0,0,0,0
yjfL,b4184,P0AF80,0,0,0,0,0,0,0
yjfM,b4185,P39295,0,0,0,0,0,0,0
yjfN,b4188,P0AF82,0,0,0,0,0,0,0
yjfP,b4190,P39298,2.59106E-05,2.75792E-05,2.42704E-05,2.82069E-05,2.57993E-05,2.91527E-05,2.51328E-05
yjfY,b4199,P0AF86,0,0,0,0,0,0,0
yjfZ,b4204,P39308,0,0,0,0,0,0,0
yjgA,b4234,P0A8X0,9.11866E-05,9.23592E-05,8.96455E-05,9.70169E-05,9.03022E-05,9.13811E-05,8.82744E-05
yjgH,b4248,P39332,0,0,0,0,0,0,0
yjgL,b4253,P39336,0,0,0,0,0,0,0
yjgM,b4256,P39337,4.21822E-05,4.06268E-05,4.07353E-05,4.4822E-05,4.41252E-05,4.49544E-05,4.1193E-05
yjgN,b4257,P39338,0,0,0,0,0,0,0
yjgR,b4263,P39342,7.39887E-05,7.48849E-05,7.41532E-05,7.46981E-05,7.18646E-05,7.0573E-05,6.97701E-05
yjgW,b4274,Q9Z3A0,0,0,0,0,0,0,0
yjgX_1,b4276,P39349,0,0,0,0,0,0,0
yjgX_2,b4275,,0,0,0,0,0,0,0
yjgZ,b4277,P39351,0,0,0,0,0,0,0
yjhB,b4279,P39352,0,0,0,0,0,0,0
yjhC,b4280,P39353,2.855E-05,4.54829E-05,0,3.09502E-05,3.8886E-05,0,0
yjhD,b4281,P39354,0,0,0,0,0,0,0
yjhE,b4282,P39355,0,0,0,0,0,0,0
yjhF,b4296,P39357,0,0,0,0,0,0,0
yjhG,b4297,P39358,0,0,0,0,0,0,0
yjhH,b4298,P39359,0,0,0,0,0,0,0
yjhI,b4299,P39360,0,0,0,0,0,0,0
yjhP,b4306,P39367,0,0,0,0,0,0,0
yjhQ,b4307,P39368,0,0,0,0,0,0,0
yjhR,b4308,P39369,0,0,0,0,0,0,0
yjhU,b4295,P39356,7.26424E-05,5.51704E-05,7.42848E-05,8.60963E-05,8.06789E-05,7.9277E-05,7.20529E-05
yjhV,b4286,,0,0,0,0,0,0,0
yjiA,b4352,P24203,8.58747E-05,8.48799E-05,8.13932E-05,7.79373E-05,7.80704E-05,8.30145E-05,8.19256E-05
yjiC,b4325,P39374,0,0,0,0,0,0,0
yjiG,b4329,P0AEH8,0,0,0,0,0,0,0
yjiH,b4330,P39379,0,0,0,0,0,0,0
yjiJ,b4332,P39381,0,0,0,0,0,0,0
yjiK,b4333,P39382,0,0,0,0,0,0,0
yjiL,b4334,P39383,0,0,0,0,0,0,0
yjiM,b4335,P39384,0,0,0,0,0,0,0
yjiN,b4336,P39385,0,0,1.03276E-05,1.64714E-05,1.33385E-05,1.32092E-05,5.78562E-06
yjiP,b4338,P39387,0,0,0,0,0,0,0
yjiQ,b4339,,0,0,0,0,0,0,0
yjiR,b4340,P39389,0,0,0,0,0,0,0
yjiS,b4341,P39390,0,0,0,0,0,0,0
yjiT,b4342,P39391,0,0,0,0,0,0,0
yjiV,b4486,P39393,0,0,0,0,0,0,0
yjiX,b4353,P0ADC8,0,0,0,0,0,0,0
yjiY,b4354,P39396,5.93822E-06,7.61051E-06,5.92429E-06,4.14454E-06,3.55205E-06,3.62927E-06,4.27096E-06
yjjA,b4360,P18390,4.32236E-05,4.73664E-05,4.36663E-05,4.37355E-05,4.36348E-05,4.26694E-05,0.000044914
yjjB,b4363,P0ADD2,0,0,0,0,0,0,0
yjjG,b4374,P0A8Y1,0,0,0,0,0,0,0
yjjI,b4380,P37342,0,0,0,0,0,0,0
yjjJ,b4385,P39410,0,0,0,0,0,0,0
yjjP,b4364,P0ADD5,0,0,0,0,0,0,0
yjjQ,b4365,P0ADD7,0,0,0,0,0,0,0
yjjU,b4377,P39407,4.44933E-05,5.07665E-05,5.01097E-05,2.89762E-05,0,2.76971E-05,0
yjjV,b4378,P39408,1.0186E-05,1.12755E-05,1.33044E-05,1.214E-05,0,0,1.30358E-05
yjjW,b4379,P39409,0,0,0,0,0,0,0
yjjX,b4394,P39411,4.27792E-05,4.66183E-05,0,0,3.03471E-05,2.62524E-05,3.44106E-05
yjjY,b4402,P0ADD9,0,0,0,0,0,0,0
yjjZ,b4567,P55914,0,0,0,0,0,0,0
yjtD,b4403,P37005,3.83161E-05,4.02504E-05,3.82337E-05,4.19556E-05,3.14183E-05,4.00967E-05,2.89333E-05
ykfA,b0253,P75678,0,0,0,0,0,0,0
ykfB,b0250,P77162,0,0,0,0,0,0,0
ykfC,b0258,Q47688,0,0,0,0,0,0,0
ykfF,b0249,P75677,0,0,0,0,0,0,0
ykfG,b0247,Q47685,0,0,0,0,0,0,0
ykfH,b4504,Q9XB42,0,0,0,0,0,0,0
ykfI,b0245,P77692,0,0,0,0,0,0,0
ykfJ,b0235,P75675,0,0,0,0,0,0,0
ykfM,b4586,A5A605,0,0,0,0,0,0,0
ykgA,b0300,P77601,0,0,0,0,0,0,0
ykgE,b0306,P77252,0,2.77137E-06,0,0,2.9077E-06,1.64178E-06,0
ykgF,b0307,P77536,0,0,0,0,0,0,0
ykgG,b0308,P77433,0,0,0,0,0,0,0
ykgH,b0310,P77180,0,0,0,0,0,0,0
ykgJ,b0288,P0AAL9,0,0,0,0,0,0,0
ykgL,b0295,P56257,0,0,0,0,0,0,0
ykgM,b0296,P0A7N1,0.000332135,0.000358089,0.000346027,0.000028142,2.61262E-05,2.60358E-05,2.48972E-05
ykgN,,Q79E92,0,0,0,0,0,0,0
ykgO,b4506,Q2EEQ2,0,0,0,0,0,0,0
ykgR,b4671,C1P5Z8,0,0,0,0,0,0,0
ykiA,b0392,P75704,0,0,0,0,0,0,0
ylaC,b0458,P0AAS0,0,0,0,0,0,0,0
ylbE,b4572,P77129,0,0,0,0,0,0,0
ylbF,b0520,P0AAS5,0,0,0,0,0,0,0
ylbG,b0502,P77688,0,0,0,0,0,0,0
ylbH,b0499,P77759,0,0,0,0,0,0,0
ylcG,b4509,Q47272,0,0,0,0,0,0,0
ylcH,b4588,Q47268,0,0,0,0,0,0,0
ylcI,b4589,A5A607,0,0,0,0,0,0,0
yliI,b0837,P75804,0,0,0,0,0,0,0
ymbA,b0952,P0AB10,2.58543E-05,2.54267E-05,2.48073E-05,2.65684E-05,2.70719E-05,2.74343E-05,2.46388E-05
ymcE,b0991,P0AAA5,0,0,0,0,0,0,0
ymdA,b1044,P75917,0,0,0,0,0,0,0
ymdB,b1045,P0A8D6,3.36738E-05,3.20191E-05,3.14046E-05,3.76548E-05,3.97941E-05,4.25265E-05,3.71414E-05
ymdE,b1028,Q7DFV4,0,0,0,0,0,0,0
ymdF,b4518,P56614,0,0,0,0,0,0,0
ymfA,b1122,P75962,0,0,0,0,0,0,0
ymfD,b1137,P75967,0,0,0,0,0,0,0
ymfE,b1138,P75968,0,0,0,0,0,0,0
ymfH,b1142,,0,0,0,0,0,0,0
ymfI,b1143,P75972,0,0,0,0,0,0,0
ymfJ,b1144,P75973,0,0,0,0,0,0,0
ymfK,b1145,P75974,5.23766E-05,0,5.87161E-05,3.54237E-05,1.73892E-05,3.66154E-05,0
ymfL,b1147,P75976,0,0,0,0,0,0,0
ymfM,b1148,P75977,0,0,0,0,0,0,0
ymfN,b1149,P75978,0,0,0,0,0,0,0
ymfO,,P75980,0,0,0,0,0,0,0
ymfP,,P75981,0.000665252,0.000703879,0.000729678,0.000717454,0.00068196,0.00066931,0.000647061
ymfQ,b1153,P75982,0,0,0,0,0,0,0
ymfR,b1150,P75979,0,0,0,0,0,0,0
ymfS,b1155,P09154,0,0,0,0,0,0,0
ymfT,b1146,P75975,0,0,0,0,0,0,0
ymgA,b1165,P75992,0,0,0,0,0,0,0
ymgC,b1167,P75994,0,0,0,0,0,0,0
ymgD,b1171,P0AB46,3.00086E-05,3.04826E-05,3.1281E-05,2.59689E-05,2.48894E-05,2.71421E-05,2.66413E-05
ymgE,b1195,P76011,0,0,0,0,0,0,0
ymgF,b4520,P58034,0,0,0,0,0,0,0
ymgG,b1172,Q7DFV3,1.13295E-05,1.04435E-05,1.04852E-05,6.42674E-06,1.11553E-05,0,9.03737E-06
ymgH,b4521,,0,0,0,0,0,0,0
ymgI,b4593,A5A611,0,0,0,0,0,0,0
ymgJ,b4594,A5A612,0,0,0,0,0,0,0
ymiA,b4522,P0CB62,0,0,0,0,0,0,0
ymjA,b1295,P0ACV8,0,0,0,0,0,0,0
ymjB,b4524,,0,0,0,0,0,0,0
ymjC,b4525,Q2EER5,0,0,0,0,0,0,0
ymjD,b4673,P0CD93,0,0,0,0,0,0,0
