"reaction_id","direction","value","par_type","unit","condition","notes"
"PEAMNOpp","fwd",2.73661203770238,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PERD","fwd",0.0163161764696876,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PERD","bwd",0.0788930792918071,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PETNT161pp","fwd",2.7587372659848,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PETNT181pp","fwd",2.7587372659848,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PFK","fwd",82.5718700845639,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PFK_2","fwd",6.24447384418577,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PFK_3","fwd",108.169244504748,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PFL","fwd",12.6110345608035,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGAMT","fwd",3.09565923347283,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGAMT","bwd",2.24919272218945,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGCD","fwd",37.464286427222,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGI","fwd",129.94468556604,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGI","bwd",85.4624318386641,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGK","fwd",19.8400176172734,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGK","bwd",114.571049242897,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGL","fwd",588.747629875143,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGLYCP","fwd",4.45289498086388,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGM","fwd",65.5660929763939,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGM","bwd",127.719945620252,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGMT","fwd",34.9113753300485,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGMT","bwd",22.1218801741629,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP120","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP120pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP140","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP140pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP141","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP141pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP160","fwd",2.60975676078861,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP160pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP161","fwd",2.60342570161487,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP161pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP180","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP180pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP181","fwd",1.2669941321075,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGPP181pp","fwd",4.25178361938322,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA120","fwd",5.36351887207415,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA140","fwd",5.36351887207415,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA141","fwd",5.36351887207415,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA160","fwd",12.6592136826489,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA161","fwd",9.84665229189934,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA180","fwd",5.36351887207415,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PGSA181","fwd",5.07458857570637,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PHDA","fwd",4.50168138581389,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PHETA1","fwd",4.26968832562401,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PHETA1","bwd",11.5965589399559,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PHETRS","fwd",2.67438748295256,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PHYTSpp","fwd",12.8032005290623,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A120pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A140pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A141pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A160pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A161pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A180pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1A181pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E120pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E140pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E141pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E160pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E161pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E180pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1E181pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G120pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G140pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G141pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G160pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G161pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G180pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA1G181pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A120pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A140pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A141pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A160pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A161pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A180pp","fwd",3.46247456729682,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2A181pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E120pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E140pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E141pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E160pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E161pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E180pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2E181pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G120pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G140pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G141pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G160pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G161pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G180pp","fwd",2.12745299775525,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PLIPA2G181pp","fwd",2.51408354563248,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PMANM","fwd",2.99576793944636,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PMANM","bwd",2.99576793944636,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PMDPHT","fwd",0.188858571684142,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PMEACPE","fwd",0.00275638285597639,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PMPK","fwd",0.0389702708872282,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PNSPA","fwd",4.83170739097685,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PNTK","fwd",0.227027413894348,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"POAACR","fwd",2.99223156406647,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"POR5","fwd",3.98000551129908,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"POR5","bwd",6.19721228893943,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"POX","fwd",2.40991986301001,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPA","fwd",28.4366570900938,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPA2","fwd",1.56979597015801,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPAKr","fwd",1.543175185885,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPAKr","bwd",4.07854758728776,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPBNGS","fwd",0.158582702786516,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPC","fwd",61.3139604630342,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPCDC","fwd",0.0739545554229652,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPCK","fwd",35.587293063962,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPCSCT","fwd",18.7604218080033,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPDOy","fwd",2.81060720729812,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPGPPDP","fwd",3.52407324287051,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPK","fwd",2.66598938772816,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPK2","fwd",2.66598938772816,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPK2r","fwd",7.09851164466014,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPK2r","bwd",0.0330976153708453,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPKr","fwd",7.09851164466014,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPKr","bwd",368.156156872851,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPM","fwd",2.86429002093364,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPM2","fwd",2.31458967332756,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPM2","bwd",2.70961300962298,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPM","bwd",16.1021120983804,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPNCL2","fwd",0.0739545554229652,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPND","fwd",19.9767127958197,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPNDH","fwd",17.8653110991477,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPPGO","fwd",1.50802251578602,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPPGO3","fwd",0.184466497531518,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPPNDO","fwd",2.76683089180767,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPS","fwd",41.2332643931583,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PPTHpp","fwd",4.95018515155812,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRAGSr","fwd",13.6898473497048,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRAGSr","bwd",4.62882362857386,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRAIi","fwd",3.3782204712377,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRAIS","fwd",14.5830301099742,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRAMPC","fwd",9.31903097116646,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRASCSi","fwd",5.51462248092798,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRATPP","fwd",9.31903097116646,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRCPD","fwd",8.58903257039128,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRFGS","fwd",10.2302193425557,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRMICI","fwd",13.4800577512757,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRMICI","bwd",3.6765234108211,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PROD2","fwd",0.169010959151894,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PROD3","fwd",2.56229160179034,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PROTRS","fwd",2.67438748295256,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRPPS","fwd",17.0332729614286,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PRPPS","bwd",16.7752872836879,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSCVT","fwd",8.65994864208381,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSCVT","bwd",3.52097503874276,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD120","fwd",3.0611421438545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD140","fwd",3.0611421438545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD141","fwd",3.0611421438545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD160","fwd",5.49719192063871,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD161","fwd",4.27562140795245,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD180","fwd",3.0611421438545,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSD181","fwd",2.20365653517859,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSERT","fwd",37.4134199559911,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSP_L","fwd",2693.14210994718,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSP_Lpp","fwd",4.2264364797883,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA120","fwd",2.76551790786737,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA140","fwd",2.76551790786737,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA141","fwd",2.76551790786737,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA160","fwd",3.7019744183286,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA161","fwd",2.87933206489596,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA180","fwd",2.76551790786737,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSSA181","fwd",1.48400860358283,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PSURIK","fwd",3.35698335756106,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PTA2","fwd",1.52422096377459,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PTAr","fwd",46.4459265343548,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PTAr","bwd",27.5564088075945,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PTHRpp","fwd",4.2264364797883,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PTPATi","fwd",1.28656250077213,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PTRCTA","fwd",3.89952247756293,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUACGAMS","fwd",2.66486843411038,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUACGAMS","bwd",3.22014699968824,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP1","fwd",2.62465799503459,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP1","bwd",1.78640349238727,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP2","fwd",0.927556161887704,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP2","bwd",2.62465799503459,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP3","fwd",2.62878681788429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP3","bwd",2.39022415173165,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP4","fwd",2.39022415173165,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP4","bwd",2.62878681788429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP5","fwd",2.62878681788429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP5","bwd",2.62878681788429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP6","fwd",2.62878681788429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP6","bwd",2.62878681788429,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP7","fwd",3.96116820506155,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PUNP7","bwd",3.96116820506155,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYAM5PO","fwd",4.17667574919524,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYDAMK","fwd",3.41250868136745,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYDXK","fwd",3.42399570379043,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYDXNK","fwd",3.41250868136745,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYDXPP","fwd",3.37472240637634,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYK","fwd",60.9955643127855,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYK2","fwd",1.48396900846171,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYK3","fwd",1.48430903475973,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYK4","fwd",1.48396001179512,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYK6","fwd",1.48409086887555,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYNP2r","fwd",6.93189487267794,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYNP2r","bwd",3.13608449001715,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"PYROX","fwd",2.79137999059553,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"QMO2","fwd",1.48388884114473,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"QMO3","fwd",1.89680844890672,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"QUINDH","fwd",3.09573069620221,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"QUINDHyi","fwd",4.07074360132931,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"QULNS","fwd",0.724280662050357,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"R15BPK","fwd",12.7259636686996,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"R1PK","fwd",12.5646361862206,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"R5PP","fwd",3.40954423603449,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"R5PPpp","fwd",4.2264364797883,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBFK","fwd",0.0863178439815243,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBFSa","fwd",0.0737204848470377,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBFSb","fwd",0.024041756242956,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBK","fwd",2.89024628988296,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBK_L1","fwd",2.77415887428853,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBP4E","fwd",2.86976148774598,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RBP4E","bwd",3.03208509820753,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"REPHACCOAI","fwd",4.07886611847791,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"REPHACCOAI","bwd",4.07886611847791,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RHAT1","fwd",19.0103517848249,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RHCCE","fwd",0.0156143146075014,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
"RHMND","fwd",4.66483662161096,"k_appmax","s-1","NA","kappmax_KO_ALE_per_pp_per_s_ensemble_model"
